學年度,縣市代碼,縣市名稱,學校代碼,學校名稱,專任教師數男,專任教師數女,兼任教師數男,兼任教師數女,職員數男,職員數女,班級數,學生數男,學生數女,上學年畢業生數男,上學年畢業生數女
111,30,臺北市,351B09,私立南華高中進修學校,5,12,17,6,4,8,21,260,210,123,131
111,30,臺北市,361B09,私立志仁中學進修學校,8,8,0,0,2,6,42,631,697,320,285
111,1,新北市,011C71,私立光華高商進修學校,3,8,4,8,2,5,15,223,212,83,71
111,21,臺南市,210C01,國立成功大學附設高工進修學校,18,12,16,8,2,5,24,155,47,63,12
111,7,彰化縣,070F01,國立和美實驗學校,0,0,0,0,0,0,12,193,162,73,48
111,50,高雄市,543F01,市立楠梓特殊學校,0,0,0,0,0,0,3,0,8,0,0
111,3,桃園市,031G91,私立宏德高商進修學校,0,0,14,3,0,0,3,99,0,34,0
111,7,彰化縣,070G92,國立二林工商進校分校,0,0,0,0,0,0,1,13,0,7,0
111,11,臺南市,111G91,私立樹德高中進修學校,0,0,12,2,0,0,3,79,0,29,0
111,15,花蓮縣,151G91,私立正德高中進修學校,0,0,17,8,0,0,3,62,0,19,0
111,3,桃園市,03C301,敦品中學,0,0,0,0,0,0,11,135,0,12,0
111,4,新竹縣,04C301,誠正中學,0,0,0,0,0,0,14,173,0,6,0
111,7,彰化縣,07C301,勵志中學,0,0,0,0,0,0,18,144,50,3,0
111,12,高雄市,12C301,明陽中學,0,0,0,0,0,0,8,100,4,14,0
112,30,臺北市,400144,國立臺灣戲曲學院附設高職部,25,34,116,102,0,0,21,114,236,34,92
112,14,臺東縣,140222,國立臺東專科學校附設高職部,41,42,0,0,5,5,36,519,228,119,33
112,1,新北市,10301,國立華僑高級中等學校,50,89,2,4,8,21,48,725,773,199,273
112,1,新北市,11301,私立淡江高中,37,60,54,64,7,10,29,468,476,149,156
112,1,新北市,11302,私立康橋高中,47,61,0,0,3,10,27,440,463,142,133
112,1,新北市,11306,私立金陵女中,22,73,2,6,4,20,17,0,671,0,277
112,1,新北市,11307,新北市裕德高級中等學校,17,40,0,0,9,23,9,106,87,18,19
112,1,新北市,11309,財團法人南山高中,102,115,6,11,11,25,36,918,670,315,233
112,1,新北市,11310,財團法人恆毅高中,29,42,0,0,4,14,19,544,324,156,106
112,1,新北市,11311,私立聖心女中,13,34,8,5,2,11,9,0,367,0,134
112,1,新北市,11312,私立崇義高中,8,3,6,4,7,5,9,113,24,35,8
112,1,新北市,11314,新北市福瑞斯特高中,4,6,5,1,6,3,0,0,0,0,0
112,1,新北市,11315,私立東海高中,14,20,15,6,4,14,21,448,145,103,37
112,1,新北市,11316,私立格致高中,36,31,4,4,4,12,18,324,197,138,111
112,1,新北市,11317,私立醒吾高中,15,16,6,14,3,13,24,344,337,99,91
112,1,新北市,11318,私立徐匯高中,10,20,0,0,2,8,6,235,0,69,0
112,1,新北市,11322,新北市崇光高中,12,65,0,0,3,17,12,22,458,2,163
112,1,新北市,11323,私立光仁高中,33,48,14,18,8,14,18,351,373,98,112
112,1,新北市,11324,私立竹林高中,60,62,9,3,4,15,27,576,425,200,170
112,1,新北市,11325,私立及人高中,8,14,6,3,2,6,6,111,47,21,13
112,1,新北市,11329,財團法人辭修高中,17,50,1,0,19,23,12,289,179,84,87
112,1,新北市,11330,新北市林口康橋國際高中,37,52,0,0,20,27,18,273,299,73,82
112,1,新北市,11399,私立時雨高中,42,30,1,0,9,17,14,346,210,146,80
112,1,新北市,13303,市立泰山高中,86,78,0,0,18,21,67,1463,592,316,140
112,1,新北市,13304,市立板橋高中,51,89,11,17,4,17,60,1144,1049,335,343
112,1,新北市,13335,市立新店高中,39,83,7,28,4,16,51,912,875,232,261
112,1,新北市,13336,市立中和高中,39,88,6,20,4,14,54,1118,784,258,262
112,1,新北市,13337,市立新莊高中,57,81,0,0,6,14,57,1055,984,276,311
112,1,新北市,13338,市立新北高中,42,70,0,0,7,13,51,932,853,276,267
112,1,新北市,13339,市立林口高中,43,63,3,0,2,16,45,788,765,230,226
112,1,新北市,14302,市立海山高中,83,197,20,13,6,18,34,667,490,195,170
112,1,新北市,14311,市立三重高中,50,111,0,0,4,15,42,628,712,151,194
112,1,新北市,14315,市立永平高中,48,116,8,3,6,13,36,586,587,158,199
112,1,新北市,14322,市立樹林高中,61,134,22,17,6,14,48,678,751,128,205
112,1,新北市,14326,市立明德高中,71,97,2,9,8,15,36,610,557,122,172
112,1,新北市,14332,市立秀峰高中,56,110,17,7,16,12,31,453,463,112,124
112,1,新北市,14338,市立金山高中,29,60,7,2,4,8,20,167,155,57,54
112,1,新北市,14343,市立安康高中,52,92,14,10,4,13,33,500,517,115,166
112,1,新北市,14347,市立雙溪高中,23,41,0,0,2,11,15,108,86,31,45
112,1,新北市,14348,市立石碇高中,24,44,0,0,4,8,18,251,219,53,55
112,1,新北市,14353,市立丹鳳高中,63,175,0,0,5,14,30,514,514,139,172
112,1,新北市,14356,市立清水高中,65,130,0,0,4,17,44,679,674,148,242
112,1,新北市,14357,市立三民高中,54,144,1,1,6,15,46,734,709,180,226
112,1,新北市,14362,市立錦和高中,66,147,12,17,5,11,33,544,495,166,164
112,1,新北市,14363,市立光復高中,36,90,6,12,2,10,23,353,347,89,101
112,1,新北市,14364,市立竹圍高中,44,70,8,8,4,10,24,441,345,118,99
112,1,新北市,14381,市立北大高級中學,29,48,14,12,1,8,18,360,294,94,107
112,1,新北市,14399,市立豐珠中學,2,11,0,0,3,4,1,0,7,0,0
112,2,宜蘭縣,20301,國立蘭陽女中,40,62,9,11,3,16,42,0,1372,0,429
112,2,宜蘭縣,20302,國立宜蘭高中,67,47,2,0,7,16,42,1235,150,385,49
112,2,宜蘭縣,20308,國立羅東高中,43,63,0,0,5,14,42,664,643,201,225
112,2,宜蘭縣,21301,私立慧燈高中,42,32,2,1,12,11,15,375,204,163,93
112,2,宜蘭縣,21310,私立中道高中,19,14,4,4,4,6,6,127,83,60,42
112,2,宜蘭縣,24322,縣立南澳高中,25,32,0,0,3,6,10,84,45,21,17
112,2,宜蘭縣,24325,縣立慈心華德福實中,18,29,0,0,8,8,6,85,85,30,16
112,3,桃園市,30305,國立中央大學附屬中壢高中,65,87,25,47,3,20,60,1164,951,330,337
112,3,桃園市,31301,桃園市懷恩高中,3,1,7,1,0,2,0,0,0,0,0
112,3,桃園市,31309,桃園市育達高中,68,99,19,37,9,15,140,2142,2841,662,898
112,3,桃園市,31310,私立六和高中,43,82,0,0,7,17,30,769,496,231,146
112,3,桃園市,31311,桃園市復旦高中,50,101,10,11,8,16,36,931,768,322,232
112,3,桃園市,31312,桃園市治平高中,64,79,61,33,5,20,88,1810,1282,612,558
112,3,桃園市,31313,桃園市振聲高中,59,107,30,26,8,17,72,1278,1787,387,564
112,3,桃園市,31317,私立光啟高中,10,22,9,0,0,4,20,470,135,193,49
112,3,桃園市,31318,桃園市啟英高中,70,93,66,33,5,15,113,2099,1891,540,616
112,3,桃園市,31319,桃園市清華高中,14,8,17,4,1,5,17,224,67,59,21
112,3,桃園市,31320,桃園市新興高中,102,138,11,4,7,17,113,3143,2037,1040,734
112,3,桃園市,31323,私立至善高中,3,5,22,8,9,8,16,169,85,18,17
112,3,桃園市,31324,桃園市大興高中,43,33,8,1,3,8,46,919,459,359,145
112,3,桃園市,31326,私立大華高中,16,29,3,2,3,12,6,140,125,45,40
112,3,桃園市,33302,市立龍潭高中,50,68,3,5,13,15,45,904,448,220,152
112,3,桃園市,33304,市立桃園高中,63,97,6,15,4,21,66,1256,1049,404,353
112,3,桃園市,33306,市立武陵高中,67,96,0,0,6,19,63,1345,883,392,328
112,3,桃園市,33316,市立楊梅高中,65,66,0,0,7,16,50,1055,727,242,221
112,3,桃園市,33325,市立陽明高中,58,93,1,10,7,19,60,1032,1071,243,334
112,3,桃園市,33327,市立內壢高中,49,95,0,0,7,18,57,993,1022,311,321
112,3,桃園市,34306,市立南崁高中,31,71,0,0,2,20,42,680,720,202,231
112,3,桃園市,34312,市立大溪高中,32,48,8,9,2,13,33,557,561,123,150
112,3,桃園市,34314,市立壽山高中,61,82,0,0,7,17,54,886,1028,179,321
112,3,桃園市,34319,市立平鎮高中,44,80,0,0,8,16,48,874,777,239,248
112,3,桃園市,34332,市立觀音高中,44,93,0,0,9,15,27,492,395,96,124
112,3,桃園市,34335,市立新屋高級中等學校,38,76,0,0,8,12,21,324,256,93,54
112,3,桃園市,34347,市立永豐高中,58,130,0,0,3,20,39,684,632,187,189
112,3,桃園市,34348,市立羅浮高中,24,30,0,0,7,4,9,93,78,0,0
112,3,桃園市,34399,市立大園國際高中,52,63,0,2,4,15,48,652,794,199,238
112,4,新竹縣,40302,國立竹東高中,44,70,4,7,7,15,48,831,669,217,200
112,4,新竹縣,40304,國立關西高中,29,51,1,0,10,10,27,440,433,130,148
112,4,新竹縣,40308,國立竹北高中,54,92,11,20,7,22,57,1207,654,316,262
112,4,新竹縣,41303,私立義民高中,39,54,6,13,2,18,42,930,968,301,311
112,4,新竹縣,41305,私立忠信高中,20,19,17,12,0,3,21,361,369,93,100
112,4,新竹縣,41306,私立東泰高中,22,30,24,11,6,12,47,959,502,266,144
112,4,新竹縣,41307,私立仰德高中,33,43,18,8,3,13,40,674,566,153,115
112,4,新竹縣,44311,縣立六家高級中學,25,71,9,11,2,13,21,430,377,119,121
112,4,新竹縣,44320,縣立湖口高中,38,118,0,0,7,11,18,315,297,83,91
112,5,苗栗縣,50303,國立苗栗高中,36,66,1,7,7,14,42,635,723,176,210
112,5,苗栗縣,50310,國立竹南高中,38,72,5,1,4,19,42,780,684,227,208
112,5,苗栗縣,50314,國立卓蘭高中,41,64,0,0,7,17,33,236,433,53,172
112,5,苗栗縣,50315,國立苑裡高中,37,51,1,3,5,13,36,491,635,130,225
112,5,苗栗縣,51302,私立君毅高中,36,62,3,3,13,17,39,732,563,230,160
112,5,苗栗縣,51306,私立建臺高中,22,27,0,0,5,10,15,288,248,150,117
112,5,苗栗縣,51307,私立全人實驗高中,5,3,5,2,0,2,3,8,13,4,2
112,5,苗栗縣,54308,縣立三義高中,24,42,0,0,3,5,12,150,179,38,59
112,5,苗栗縣,54309,縣立苑裡高中,49,100,0,0,9,10,21,250,286,77,97
112,5,苗栗縣,54317,縣立興華高中,33,76,0,0,3,12,21,324,327,89,106
112,5,苗栗縣,54333,縣立大同高中,17,47,0,0,6,4,15,193,252,50,67
112,6,臺中市,60322,國立興大附中,51,57,7,11,3,18,42,902,618,288,203
112,6,臺中市,60323,國立中科實驗高級中學,33,48,0,0,5,9,15,261,155,86,52
112,6,臺中市,61301,財團法人常春藤高中,20,21,16,2,11,11,16,222,242,95,72
112,6,臺中市,61306,私立明台高中,22,44,13,18,7,12,40,464,877,164,333
112,6,臺中市,61309,私立致用高中,36,40,27,10,9,19,57,968,711,316,196
112,6,臺中市,61310,臺中市大明高中,28,50,13,9,7,24,25,373,619,245,272
112,6,臺中市,61311,私立嘉陽高中,5,6,4,7,0,7,13,261,178,228,163
112,6,臺中市,61313,私立明道高中,150,220,4,7,11,46,93,2170,2176,698,713
112,6,臺中市,61314,私立僑泰高中,99,121,10,20,7,26,125,2840,2395,851,768
112,6,臺中市,61315,私立華盛頓高中,49,53,6,1,5,25,24,526,528,192,136
112,6,臺中市,61316,私立青年高中,36,59,49,44,4,19,61,1238,896,308,202
112,6,臺中市,61317,私立弘文高中,63,77,8,4,13,21,35,765,810,235,219
112,6,臺中市,61318,私立立人高中,47,78,2,7,3,21,48,1001,1211,329,393
112,6,臺中市,61319,私立玉山高中,11,9,2,2,2,7,21,194,227,65,36
112,6,臺中市,61321,私立慈明高中,33,51,0,0,9,28,51,908,999,192,258
112,6,臺中市,61322,華德福大地實驗學校,4,4,0,0,0,5,3,10,13,2,1
112,6,臺中市,63303,市立大甲高中,42,73,0,0,13,13,42,640,764,184,257
112,6,臺中市,63305,市立清水高中,48,54,0,0,5,16,42,629,791,203,232
112,6,臺中市,63312,市立豐原高中,43,63,6,5,5,16,45,676,819,196,272
112,6,臺中市,64308,市立后綜高中,54,96,0,0,8,16,30,460,466,113,160
112,6,臺中市,64324,市立大里高中,46,65,0,0,7,16,24,352,383,113,124
112,6,臺中市,64328,市立新社高中,41,84,0,0,6,17,28,432,438,105,144
112,6,臺中市,64336,市立長億高中,53,99,0,0,6,11,24,389,381,112,128
112,6,臺中市,64342,市立中港高中,59,82,1,0,3,15,21,343,346,103,120
112,6,臺中市,64350,市立龍津高中,39,73,0,0,8,9,18,220,289,68,85
112,7,彰化縣,70301,國立彰化女中,38,71,3,20,4,18,45,0,1567,0,513
112,7,彰化縣,70304,國立員林高中,51,69,6,10,6,18,51,737,1002,212,348
112,7,彰化縣,70307,國立彰化高中,78,74,14,12,10,17,63,2052,55,683,24
112,7,彰化縣,70316,國立鹿港高中,50,62,1,5,9,15,43,759,667,175,204
112,7,彰化縣,70319,國立溪湖高中,46,65,7,10,8,16,45,725,827,229,283
112,7,彰化縣,71311,私立精誠高中,66,73,1,1,4,16,30,804,601,247,222
112,7,彰化縣,71317,私立文興高中,28,47,1,0,2,13,14,247,274,114,130
112,7,彰化縣,71318,財團法人正德高中,9,13,5,12,3,9,7,126,137,89,104
112,7,彰化縣,74308,縣立彰化藝術高中,44,76,0,0,8,9,27,319,380,75,135
112,7,彰化縣,74313,縣立二林高中,47,66,0,0,5,10,15,156,168,55,61
112,7,彰化縣,74323,縣立和美高中,46,93,0,1,4,10,20,255,335,88,96
112,7,彰化縣,74328,縣立田中高中,36,60,0,0,4,8,12,122,138,43,45
112,7,彰化縣,74339,縣立成功高中,43,62,0,1,4,9,15,180,191,59,59
112,8,南投縣,80302,國立南投高中,66,57,3,2,14,15,45,716,594,204,190
112,8,南投縣,80305,國立中興高中,36,62,5,9,3,17,39,594,588,189,191
112,8,南投縣,80307,國立竹山高中,39,70,2,1,12,13,42,510,448,123,142
112,8,南投縣,80308,國立暨大附中,35,56,0,0,7,14,36,401,490,66,174
112,8,南投縣,81311,私立五育高中,8,18,8,6,5,8,13,154,212,76,78
112,8,南投縣,81312,私立三育高中,8,9,0,0,5,8,6,33,39,12,7
112,8,南投縣,81313,私立弘明實驗高中,10,11,8,5,8,12,3,40,42,15,13
112,8,南投縣,81314,私立普台高中,20,38,4,3,6,9,15,267,209,88,65
112,8,南投縣,84309,縣立旭光高中,58,86,0,0,3,16,21,263,328,99,114
112,9,雲林縣,90305,國立斗六高中,55,60,3,3,7,17,48,744,778,254,256
112,9,雲林縣,90306,國立北港高中,29,52,0,0,3,15,32,309,421,113,135
112,9,雲林縣,90315,國立虎尾高中,46,59,0,0,1,19,42,641,718,194,221
112,9,雲林縣,91307,私立永年高中,8,18,15,10,3,8,7,154,93,41,28
112,9,雲林縣,91308,私立正心高中,55,57,1,4,11,9,18,447,384,206,161
112,9,雲林縣,91311,私立文生高中,13,12,0,0,3,5,6,131,100,48,47
112,9,雲林縣,91312,私立巨人高中,5,10,0,0,0,4,8,84,226,50,121
112,9,雲林縣,91316,私立揚子高中,20,26,6,2,5,8,13,330,180,113,83
112,9,雲林縣,91318,財團法人義峰高中,20,29,5,11,4,11,22,318,243,130,116
112,9,雲林縣,91319,福智高中,5,26,0,0,2,8,7,106,120,55,58
112,9,雲林縣,91320,雲林縣維多利亞實驗高中,16,12,0,0,2,7,6,75,63,15,17
112,9,雲林縣,94301,縣立斗南高中,43,66,0,0,8,14,18,281,269,83,80
112,9,雲林縣,94307,縣立麥寮高中,54,67,0,0,5,12,18,276,177,54,78
112,9,雲林縣,94308,縣立古坑華德福實驗高級中學,17,14,3,9,2,4,6,43,29,3,8
112,9,雲林縣,94326,縣立蔦松藝術高中,20,36,17,32,4,6,9,44,86,11,20
112,10,嘉義縣,100301,國立東石高中,59,44,0,0,13,12,40,737,334,234,120
112,10,嘉義縣,100302,國立新港藝術高中,18,22,0,0,4,9,15,86,104,45,48
112,10,嘉義縣,101303,私立同濟高中,3,3,0,0,0,0,3,33,7,8,6
112,10,嘉義縣,101304,私立協同高中,42,55,0,0,13,15,21,457,440,168,136
112,10,嘉義縣,104319,縣立竹崎高中,44,70,7,4,3,8,20,242,245,82,96
112,10,嘉義縣,104326,縣立永慶高中,45,34,0,0,2,6,18,284,266,83,78
112,11,臺南市,110302,國立新豐高中,35,55,3,7,8,13,36,505,557,128,166
112,11,臺南市,110308,國立臺南大學附中,53,69,2,14,11,15,47,776,698,256,203
112,11,臺南市,110311,國立北門高中,37,39,10,6,8,8,30,488,478,124,130
112,11,臺南市,110312,國立新營高中,34,55,3,2,8,12,33,453,575,121,181
112,11,臺南市,110314,國立後壁高中,31,48,0,0,10,13,30,259,274,80,98
112,11,臺南市,110315,國立善化高中,29,46,0,0,7,11,30,450,466,155,120
112,11,臺南市,110317,國立新化高中,37,51,1,2,4,13,36,547,650,160,207
112,11,臺南市,110328,國立南科國際實驗高中,41,67,1,5,5,17,15,232,169,82,54
112,11,臺南市,111313,私立南光高中,37,37,7,8,5,6,20,438,397,159,127
112,11,臺南市,111320,私立港明高中,73,48,22,10,2,11,35,877,696,285,224
112,11,臺南市,111321,臺南市興國高中,23,36,2,5,4,8,16,340,262,122,116
112,11,臺南市,111322,私立明達高中,13,6,5,4,1,6,6,103,83,32,30
112,11,臺南市,111323,私立黎明高中,41,38,0,0,4,7,18,426,348,164,139
112,11,臺南市,111326,私立新榮高中,4,2,0,0,2,1,2,5,4,8,6
112,11,臺南市,114306,市立大灣高中,47,102,10,13,4,11,18,403,236,117,93
112,11,臺南市,114307,市立永仁高中,26,63,6,19,6,7,12,185,218,50,63
112,12,高雄市,120303,國立鳳山高中,53,74,1,5,3,19,54,1211,698,369,235
112,12,高雄市,120304,國立岡山高中,43,71,0,0,4,15,45,665,722,236,200
112,12,高雄市,120311,國立旗美高中,26,47,0,0,5,12,27,270,370,81,120
112,12,高雄市,120319,國立鳳新高中,50,89,10,29,7,15,57,958,977,283,308
112,12,高雄市,121302,光禾華德福實驗學校,4,10,0,0,0,0,3,5,11,0,0
112,12,高雄市,121306,財團法人新光高中,3,2,6,6,2,5,13,96,77,21,34
112,12,高雄市,121307,財團法人普門中學,25,26,9,7,3,9,14,226,130,78,47
112,12,高雄市,121318,私立正義高中,6,20,12,6,0,5,9,148,143,56,41
112,12,高雄市,121320,私立義大國際高中,11,21,12,11,4,7,6,83,110,46,28
112,12,高雄市,124302,市立文山高中,42,81,4,2,4,13,24,345,381,86,113
112,12,高雄市,124311,市立林園高中,51,112,0,0,6,14,18,266,261,65,81
112,12,高雄市,124313,市立仁武高中,54,61,0,0,8,10,21,331,250,70,79
112,12,高雄市,124322,市立路竹高中,49,88,0,0,5,14,21,285,250,86,69
112,12,高雄市,124333,市立六龜高中,21,22,0,1,2,4,6,49,44,8,9
112,12,高雄市,124340,市立福誠高中,48,105,1,1,8,13,21,367,316,115,101
112,13,屏東縣,130302,國立屏東女中,42,73,0,0,5,16,48,9,1528,1,497
112,13,屏東縣,130305,國立屏東高中,65,70,32,26,7,19,57,1543,54,522,20
112,13,屏東縣,130306,國立潮州高中,39,56,0,0,6,15,42,675,705,178,220
112,13,屏東縣,130322,國立屏北高中,34,41,5,5,4,12,30,302,429,91,161
112,13,屏東縣,131302,屏東縣崇華高中,4,6,3,7,2,0,2,3,4,5,8
112,13,屏東縣,131307,財團法人屏榮高中,41,56,15,17,5,7,47,827,912,248,352
112,13,屏東縣,131308,私立陸興高中,11,11,8,6,5,7,5,71,74,51,47
112,13,屏東縣,131311,私立美和高中,26,20,0,0,3,8,14,326,191,116,67
112,13,屏東縣,134304,縣立大同高中,39,78,0,0,4,13,21,209,367,57,128
112,13,屏東縣,134321,縣立枋寮高中,34,60,0,0,7,11,12,118,140,39,34
112,13,屏東縣,134324,縣立東港高中,74,87,0,0,5,10,21,318,283,100,84
112,13,屏東縣,134334,縣立來義高中,25,31,1,1,3,7,10,105,53,25,17
112,14,臺東縣,140301,國立臺東大學附屬體育高中,31,26,0,0,12,15,9,145,50,47,12
112,14,臺東縣,140302,國立臺東女中,29,43,1,1,5,11,27,11,818,4,261
112,14,臺東縣,140303,國立臺東高中,34,46,0,0,4,12,30,786,27,259,15
112,14,臺東縣,141301,臺東縣均一高中,11,11,0,0,6,10,6,64,67,16,29
112,14,臺東縣,141307,私立育仁高中,6,6,0,0,0,8,3,26,20,17,19
112,14,臺東縣,144322,縣立蘭嶼高中,7,26,0,0,4,6,3,17,19,6,2
112,15,花蓮縣,150302,國立花蓮女中,41,43,8,15,5,11,33,13,1026,0,322
112,15,花蓮縣,150303,國立花蓮高中,46,48,12,22,5,12,36,1047,26,297,7
112,15,花蓮縣,150309,國立玉里高中,34,51,0,0,10,8,33,220,176,59,46
112,15,花蓮縣,151306,私立海星高中,16,34,13,19,4,7,20,247,360,52,104
112,15,花蓮縣,151307,私立四維高中,23,30,9,6,8,10,23,497,369,146,128
112,15,花蓮縣,151312,財團法人慈濟大學附中,40,42,11,14,6,8,15,324,252,91,85
112,15,花蓮縣,154301,花蓮縣立體育高中,9,11,1,0,5,8,6,88,39,41,9
112,15,花蓮縣,154399,縣立南平中學,4,6,0,0,1,9,3,0,6,0,3
112,16,澎湖縣,160302,國立馬公高中,47,63,6,9,7,15,46,463,569,158,212
112,17,基隆市,170301,國立基隆女中,38,73,2,6,3,20,45,0,763,0,260
112,17,基隆市,170302,國立基隆高中,32,52,15,36,6,13,33,407,242,101,66
112,17,基隆市,171306,私立二信高中,72,87,7,6,15,25,49,920,668,330,292
112,17,基隆市,171308,輔大聖心高中,6,12,4,9,2,6,4,37,29,69,37
112,17,基隆市,173304,市立中山高中,24,53,0,0,5,9,12,136,115,37,31
112,17,基隆市,173306,市立安樂高中,30,58,0,1,4,10,15,224,179,59,63
112,17,基隆市,173307,市立暖暖高中,21,46,0,0,6,7,12,168,142,33,49
112,17,基隆市,173314,市立八斗高中,21,43,0,0,3,7,11,91,80,24,20
112,18,新竹市,180301,國立竹科實驗高級中等學校,40,72,0,0,6,27,23,430,267,145,71
112,18,新竹市,180302,國立新竹女中,40,98,4,7,0,25,54,19,1843,9,615
112,18,新竹市,180309,國立新竹高中,57,81,31,59,5,18,54,1846,50,587,16
112,18,新竹市,181305,私立光復高中,72,101,32,41,9,16,113,2349,2121,616,576
112,18,新竹市,181306,私立曙光女中,28,72,10,18,1,9,24,13,1065,9,338
112,18,新竹市,181307,私立磐石高中,48,54,12,11,9,12,42,1163,705,337,225
112,18,新竹市,181308,私立世界高中,8,11,6,6,2,6,18,129,126,43,44
112,18,新竹市,183306,市立成德高中,34,81,1,2,5,13,27,532,398,145,116
112,18,新竹市,183307,市立香山高中,36,97,13,16,3,14,29,474,462,152,125
112,18,新竹市,183313,市立建功高中,37,127,10,15,2,15,24,522,402,176,137
112,19,臺中市,191301,私立東大附中,24,49,7,9,4,4,18,392,437,119,133
112,19,臺中市,191302,私立葳格高中,23,36,0,0,6,28,14,189,192,79,63
112,19,臺中市,191305,私立新民高中,107,139,32,31,11,22,129,2664,2578,727,835
